ra,dec,parallax,pmra,pmdec,phot_g_mean_mag
147.6164094896758500,30.4664660500313000,1.1573538527496319,-7.9470343479486670,-7.7785564181449560,9.8072757721
147.8858349415289700,30.7648027420991140,2.5031826760623446,11.4387901679948300,-23.9323510724121400,15.0980253220
147.3338351628950400,30.8407651218834750,1.0448322132520578,-7.2973135155015650,0.3677062820110916,14.6516895294
147.2960507881680000,30.9131310374837650,0.9424888293966921,-31.0322198120835250,-14.6066342411587700,16.2498054504
147.3081250645506400,30.4339571212832460,2.8698414984430327,-14.8282448958586560,-16.2051402496293560,16.7810134888
147.9109435176583800,30.7301503548616500,0.8324629597426836,-0.3941776316453236,-6.7981077172349735,16.5991039276
147.9501060575913400,30.5674077640976730,0.7842540635274077,-10.0162737079447700,-2.8005003078560073,16.8678894043
147.5247553126030200,31.2575590336177460,0.1351355156748683,-1.9020049094729583,-1.1340506770292567,15.6103229523
147.3357256413339000,30.9514206746312470,2.0448413318891445,-26.5288509223433060,-27.1141096314439740,14.2247972488
147.3197566114682800,30.9943942617555060,1.5729985915498714,3.8037377185202215,-7.7350935662886520,16.7689895630
147.2438683158267700,30.5475099706970780,1.4579553656556112,-4.0123334082580910,-1.8296427674507725,16.7177219391
147.2861585564111500,30.5744968151058420,0.9144701351207104,-3.8437340474216457,3.6644117608708258,14.4093513489
147.2615829795533000,30.7015875578859370,0.8324941399581530,2.2998570742709026,-1.3301879371750343,15.2116279602
147.6242323744293700,31.2345232068698500,0.7157176879738076,-0.7401507921382810,0.6663746023240300,16.8801803589
147.3001415223462800,30.5676359777947400,1.1202806530360592,-2.9421305625710277,-9.5078962827780220,16.5475845337
147.6692366941807400,31.0839002196880970,0.4138562851187034,0.6962422955251656,-6.3304629132881590,15.6388578415
147.3693616170948500,30.7986192494145460,1.2442449994706664,-13.5689008728705900,-22.3650661280847630,14.0317363739
147.7281874834713000,30.6184248540281400,0.8952832509779088,-15.5515254569616240,-9.0817615256170600,13.6782312393
147.3424023359049500,30.4369798786035620,3.6365473103257373,-12.8581727636772860,-3.8103099217053416,15.5144186020
147.7223005184296200,30.6178178825038640,4.7125465853402840,-69.0791831782114000,-19.3888315680355600,15.3381395340
147.7961791164654500,31.2389385378518900,0.5353497464279970,-8.4730629086467640,-10.8589745613721560,16.7387428284
147.3375987712034000,30.8656819831590780,1.1794126909628841,6.3112714527166600,4.8485475045199244,16.3398895264
147.3400569785029600,30.4671207616002060,0.8805530238906466,-5.2262332831725790,-8.9609792541345930,15.8381090164
147.3757081947155000,30.7151663233659400,2.0307772183798276,12.2690704285705080,-34.4012427949963100,15.9159069061
147.6070788219960500,31.0177663589370900,1.1671426297141447,3.7455618286037184,-8.4273242173147370,16.2578544617
147.7452735142839500,30.5580858420808400,1.2919342160013616,21.9520378217691530,-27.7578305992945300,16.0009422302
147.3101559097544900,30.5448994070565600,0.6361346617980974,0.5068065309477837,-1.2126451903479765,16.3164196014
147.4214158958120600,30.8391422380209650,2.6979905037953062,1.7341420140849184,-3.4808819743697743,13.3211259842
147.2063091918032000,30.6799966913107400,2.3332041839574960,-16.7330166135075940,-5.6538448075661540,14.6724882126
147.3821626922913300,30.8184892044030900,1.6105939713854187,-29.1948019883535540,-14.9364134790248780,16.7562999725
147.2938278058959000,30.4871484643947500,2.0382249443615144,-8.4000934441163860,-17.2877275810785630,16.5229301453
147.4136671538269000,30.7841739407190820,1.4077862126411760,-13.8283033663660540,-26.1258847737068500,13.2756109238
147.3353465064336700,30.5015755588569030,1.7681269169540510,-5.3682310178160130,-11.1748124282395960,13.1920433044
147.9661523090270200,30.8319887444528820,2.5124962029458920,10.1454243796324060,-9.7058821802314900,14.0219192505
147.9146284830977000,30.7265851041417160,0.8128027136496351,0.8116594904680134,-5.0400413622467080,15.2522087097
147.1537887625855200,30.7652938169929440,2.7766523683624650,-17.9051891257304300,-27.8914549863062150,11.4547300339
147.3146838299040800,30.6110347341017360,1.1166486544818317,8.9353579352260230,-12.4874988875491650,16.5993728638
147.0472530307943000,30.5078034054520160,2.2102542280138855,-28.2247696515672000,-18.9351718426030000,16.9148101807
147.3802008867556000,30.4474157220987960,0.8983369534288981,-4.8770074162253830,-1.8262570986661566,15.9425601959
147.4468652876230400,30.6750898172097600,5.5413917998224040,-8.0442191127778280,-52.1908602601131260,16.7570171356
147.3597957440955200,30.7789956276345650,2.2462595670536410,-5.1918362245121170,0.6573577274075222,16.9879112244
147.3346803172059000,30.8351451880371780,1.4483705542563580,-0.5985443104315671,-10.7808858594967770,15.5948133469
147.3980187635667400,30.7721695963472580,1.1258293316897263,-9.7449463830919130,-5.8341412707256290,14.5969591141
147.4507262233936200,30.6720109828071600,1.3373261056473922,-4.0478742714282000,-12.1855667561581080,15.4219770432
147.2589999113816000,30.9688343413842800,1.2425411147606513,5.5967148878240490,-8.7331233161810900,14.8233003616
147.3479169877046500,30.5403533456344080,5.4011725980741920,49.3821522699833400,-33.8720903538905840,16.7693157196
147.5933469423681000,30.6779679176802670,7.1380434382094100,50.4622446887345100,-84.9808342984606200,16.7476215363
147.4090802589776700,30.7402141502466540,6.2633651591513555,-49.7429802435948150,-19.7606412978891800,14.3406047821
147.3327508748650000,30.7403568295871250,3.1304224459664170,3.1002033636573496,-11.3317872322982730,16.4015522003
147.4419733604963200,30.6739809018585060,0.6284564887089733,-3.7634660819230064,-6.7949285060139120,14.5094690323
147.4028861399613400,30.7572654058680800,-0.0364771669442217,-0.5012386771788319,-0.6356564380756278,16.9463958740
147.4419223917476500,30.6764276591516700,0.4140577679020921,-0.0462958791344323,-5.0803057060158190,16.6854629517
147.2612771149267000,30.8948675153039930,0.5366174180540286,-2.0156932325222350,-3.6222270506964422,16.2865772247
147.7097315231088400,31.2646634966263120,0.8714205726709497,1.5411918774644917,-4.6558960737991715,16.4252891541
147.1663814016903600,30.5784192458200050,1.6278965707524986,5.9982597165542480,-8.0024350829280520,16.0797367096
147.1468035673693500,30.8631119138568440,1.2211055028527562,12.4690183798600740,-11.9534422274684720,15.0622024536
147.1587804459845000,30.7277354213299740,0.1941408267624880,-1.3642502819383349,-8.2140249246214890,16.7946567535
147.7988718471951300,30.8132182275140400,-0.4247817903122089,-13.8608353361094390,8.8654663223325960,15.8150444031
147.1598171787830400,30.7379676308894570,1.1299241174598693,-10.7876850761432570,-15.1956196281338660,14.4536952972
147.0370733488883800,30.5493422890375540,0.7208172505737718,0.4569347748050990,-0.2543075834097684,15.9348297119
147.2301510125879500,30.4882502641383650,1.2491897950297380,-2.8999298805988576,-3.8432364349447410,15.6766881943
147.0572122573573800,30.7344547094026870,0.7912138756317240,-0.2604499696210892,-0.2435031741180466,15.6939773560
147.5849086394583500,31.1346052859428300,1.0860680570472871,-1.7720254544075738,0.1074068695258218,14.2947673798
147.0586454563747600,30.5106278309339770,0.8094774166442869,1.7207432055888237,-10.1937568515470430,16.7674007416
147.7709680083906400,31.1995205129956100,1.0700193231661406,7.2171487258108940,-10.6311680534362320,14.5017538071
147.1702598966685400,30.7654428855245250,0.7903008199110662,-10.7031495310295950,-5.2807835649397430,16.3246002197
147.9719640809293800,30.9340997794561800,1.9242808100667224,-8.8328235282010240,-8.8178527646324000,16.2040405273
147.7242631401305500,30.6655662853624700,0.3541093816658309,-4.3182880177301270,-10.2081023014738080,16.0190372467
147.2283183675945700,30.8370323746851300,0.5616049752751752,-5.1898238150921900,-29.9930544889098450,16.4968624115
147.2988698643162000,30.6210409571648370,0.0678478007996250,-10.2881528173660040,-3.2417972193547310,16.5776977539
147.2543803506426300,30.6538251454648570,0.8662726151044603,-11.9693808573379030,-14.7897152216068830,14.4223823547
147.2300260594043700,30.7474046908117380,0.5586603679966485,6.9721255445501990,-5.4869017509898440,15.6910161972
147.1484914555580000,30.6886121420044500,3.9657564227553324,15.7431461483993650,-42.1615622732838700,16.8595104218
147.8269637002777600,31.0523796490530100,1.3018650871917445,0.7711467863909263,-9.6830970261659300,12.9404516220
147.2349700601787700,30.4439699333808900,0.8347935460149015,-8.6678693819653920,-19.6116107413891800,15.0938177109
147.6144107494367600,31.2969095757791960,2.8267575216870390,1.3763854023984838,3.0652663757611060,12.0320034027
147.9194998979721000,30.9300133451944300,0.0924247557938885,0.4977936616116808,-2.6391023961461944,16.9041595459
147.1477634279754300,30.6883554902674330,3.6363656461897160,17.1597696465493140,-43.4845040288855960,12.7125396729
147.1195543443892000,30.8077126766818600,0.3479293638469864,-2.2776925202496505,-7.9274870974892700,16.7003250122
147.0992787087370200,30.6804397810234600,0.9955855983226250,0.3629658714406028,-12.1404758024856210,14.1792573929
147.5283774043428200,30.6812841984790050,-1.8451212691768075,-13.2855802903438050,-11.7353108411520390,14.9005975723
147.5989240374906000,30.7139907887999000,1.5712868872413228,-3.5753970177960124,-4.1922559629148740,15.6752624512
147.1107529564204400,30.6534142157727900,0.9537917952631486,1.1483855431120373,-17.1647132000672400,15.2763433456
147.6057002964860500,30.9557595027287040,1.1372716667173186,-6.6196197097663400,-6.2467733088302600,13.8381385803
147.9500312854863000,30.8724576926726400,0.3502500203199800,-9.6943783523981340,-8.7068607259422300,16.6827144623
147.1296932554799600,30.7072628530147220,1.6816133219700626,-14.1934391951030500,7.2618427708699950,14.8794584274
147.0954734502287200,30.7972780089982550,4.2133605876978020,7.4311022926155665,-60.1089925976127200,14.9602251053
147.1512467282825000,30.6296687998321530,4.1208806819155150,-56.3260675721920400,-85.1611107160813700,11.2341833115
147.0883324527710300,30.7648125930498040,0.3200984887650017,0.1751442772410382,-2.6656492274067967,15.9800395966
147.6510214662267200,30.7493132967437700,4.9398152088927440,-113.7061369872394300,-17.0966833675221430,13.3533706665
147.0193252697365800,30.4688238506407030,4.7875822845353910,-76.0513004901957000,-34.9895152156661000,15.4598741531
147.6843913780010400,31.2274942863076500,0.9556955091064343,-6.6016956003503390,1.7494296527534683,16.2731037140
147.6033518046615000,30.7859598630519430,0.7055136430971761,-6.9808269942128970,-44.1546943932556800,15.8306989670
147.7119277296199300,30.7921597395421180,2.0349709743439930,1.6668058398230734,-32.5213391982453300,13.8571090698
147.5211381044695000,30.4573790141915600,0.9299666184255434,-12.3561017137470940,3.6742694271777268,16.3037185669
147.6645672925282300,30.5143400546996900,0.3429285996037538,-0.4796091533768070,-7.3364913757269530,15.8234806061
147.0269271581822500,30.6888253126995780,0.7231950938441769,-1.9088528992259430,-8.8853888499505200,16.3052768707
147.7854568105117300,31.2365779758109880,1.0482333034281928,-5.1203348914708420,-9.6448781001949280,15.2768239975
147.7860598471568000,31.2164270551936500,0.7546952353860883,-7.5950180225908920,-17.0481542967384800,16.8531761169
147.9428688469183400,30.6233049610392560,-0.1229374370521962,-3.1235779564498780,-3.3434535482284870,16.0303077698
147.4353932179986000,30.5707002279811630,0.7856971271601387,-5.4367936174188950,-3.9220840131272308,12.5524511337
147.7431767898028500,31.2931350213205870,0.6885352745358317,-2.1626211753840496,-2.5303290122871656,16.9912242889
147.7443217506577200,31.2500197261039200,0.9935318818072653,-10.1782934717340650,0.6950475445164969,16.3520221710
147.6128369968965000,30.9379062726197740,1.4211772304174417,-1.9142336339596640,-7.8965144950490480,12.0631160736
147.6075980165139800,30.6645866808165830,0.4625631134694105,-7.8296771619467710,0.8255093836948320,15.7341775894
147.4498389420632500,30.8539089595866580,0.2912320107032018,-2.8977168020228707,-13.6858408151504510,16.9982662201
147.9134220484402500,30.8862732684870600,0.7082613888559803,1.6747415279830342,-5.9863962640586920,16.8773460388
147.4717857368731300,30.4326808070462430,2.3634588343694802,-21.2153153344553700,-6.3147130865135370,15.9625682831
147.6296760954846300,30.9232862953126140,4.6254899592893830,25.8261666175741600,-9.7838702698714820,12.8951053619
147.9688707911841400,30.4543227289558760,0.1469559972560095,1.7705539963433150,-8.1270034545744700,16.9449100494
147.7054865648655700,31.2797684458114600,2.3916756365113847,-18.5165817561369720,-6.8954734355895560,13.2769289017
147.6803658463425700,30.5778401829004660,0.7707381096873803,11.0305051546336500,-27.4866244385025600,14.4055643082
147.5003428309091200,30.4841535400845630,2.3667458857042454,2.6390148551530634,-10.0827993764398980,15.7948455811
147.6300410823145000,30.7067650464354750,0.9261463845238009,-13.3949366677006890,-11.1858400406963750,12.7374963760
147.3689699177082800,30.5713269907969000,1.6029658571897490,0.8939821324838828,-22.3318246476707150,13.0501003265
147.1265426586317600,30.4502859937684920,1.8837400980426830,-10.2367103385538800,-3.3133146331636802,15.0499897003
147.7352090203338500,31.2666726307381700,1.0019807826491123,-5.2824508354486160,-3.8591585944908280,13.8370304108
147.4967735518615400,30.4616035486509170,1.3158079890374448,-2.5468568062592950,-0.7350447299454952,15.5357837677
147.4654147302842700,30.8973402492610840,1.9014526047798461,-5.8282481904103840,-9.1584758856461500,16.7162418365
147.7368200838994000,31.2036589097236430,0.8553233128461565,4.3363097743565100,-7.6845919714358390,15.3611907959
147.6458586700717300,31.2455282683920400,3.5287715584401900,-37.5539365241453800,-6.6914174247101840,10.5787601471
147.6180749905248600,31.2467570214047100,0.4115920463118433,-1.8142965874750467,-7.3618793212598050,16.6968288422
147.4495489151264300,31.1666108250999700,1.2449515306415702,-15.1802138486904620,4.3674971035763520,13.6129970551
147.5692887388778000,31.2672503714533500,0.9090703068732017,-7.9565596822630550,-8.1550312968381440,14.4454460144
147.3846596920694800,31.0888086915262750,0.9712738848059180,-6.2047252437294940,-0.2719825371052023,13.3679304123
147.4680992560681400,30.4717698241187600,1.1818645430304997,-4.6432279850128300,-12.1605730601975350,16.6058101654
147.8951758961919000,30.6890003219411720,0.0121630788942505,-1.0162808772827288,-9.1449858646891670,16.0087203979
147.7947855073752000,30.6276265557099060,1.0257819504558616,-7.8732902395803030,-3.0135618595801557,16.8228187561
147.3343695853534100,30.8126388181568600,1.2013204234997910,-0.1804753692428656,-4.6104364068217510,12.9956912994
147.5883952187626800,31.1964819670504560,2.2037504205551900,-25.2192071509673640,-19.4429870843858900,13.0678644180
147.6053892257693600,31.1646470454289570,1.3597306260034279,-16.4095076370128940,1.4532319914114820,16.3416519165
147.7633129270883800,30.8195890218158800,2.6653055005123800,-10.4537940006726070,-5.9877939561980630,13.5686283112
147.6214881329253000,30.9171671257809900,0.7737035748112537,-6.7759562499539800,-10.3875303603145250,14.8516263962
147.5237154885228000,31.1278163654498170,3.0037742741089724,-34.8917617810033000,-5.0790289836635230,13.7373685837
147.5160067182532000,31.1769604584199100,0.8494699919813022,-8.9407755053012400,-3.7657263627799566,16.8584976196
147.7200361551070700,31.0132013762318370,2.1009925698291494,-26.9043471857544670,-21.8565558516713000,16.6088199615
147.5391342749179800,31.1347522877593330,0.4789660306923278,2.4532930665737567,-7.2963125128128430,16.0343017578
147.8577136824631600,31.1275096976109250,1.1309084043375435,-7.0643039832139680,-4.4497232207914930,14.6040639877
147.6510580585114400,30.7162608650584700,0.4309425767167842,-0.4055311610167940,1.0706908774433928,15.2854318619
147.8996008094079300,30.9634065551310230,1.3149676159165238,-4.1757827923067525,-6.1621640999564855,16.2068538666
147.4877084874770200,30.4989963665769470,1.2612592324323528,-15.8685992864320200,0.8805560866355620,16.8305568695
147.8072407489841000,31.1322368690613940,0.2910009504965453,2.2361634988246557,1.5409505465485438,16.3143138885
147.8819226676823500,31.0344917844263300,0.5426818669474032,-7.1219975606216650,1.7184686435916487,16.8314647675
147.0027904664144400,30.7078299991119200,1.1970517986553593,-0.4485048591979950,-3.6659973090724933,14.2386312485
147.5709374178089500,30.5669213275948620,0.7560090622442804,-16.4970483407504420,-1.6278283671939335,15.8866662979
147.7898000642050500,30.4875813249892470,0.7944307280658465,-4.6500761753214180,-12.3312506858164090,16.8515834808
147.7653606085553700,31.1254380780050100,2.9113296660030030,-16.0683992162059930,-16.4372643967154240,15.3240585327
147.7657660227626500,31.1268479672709440,3.0959074082379936,-16.7380825692271070,-16.3594642735395870,16.2845001221
147.1813432152036400,30.4353534944994730,0.9326756933687465,10.5334451971077700,-30.7338287600032450,14.1784858704
147.7580406295219000,31.0812803823719200,1.0713535881886196,-21.6515499585273100,-1.3611205584259550,14.2933835983
147.5743217097319500,30.4995439279307270,0.4473033891454458,-2.5178651884933454,-1.3364058850670737,15.3842439651
147.7703666423351800,30.4941495684027220,2.0106958006553440,-14.5100127672289820,-11.8514266273126370,16.1972064972
147.7918469295834000,31.0463203146993400,4.8218810952637940,7.1857540968740150,-9.7996283025448500,11.1197481155
147.5373069711709500,30.8700731780687800,33.0735157633547840,-191.0887750425641500,-42.6030144199814060,15.4629917145
147.5981703660198700,30.4408941517153980,1.0369252062701573,-4.7015583747651220,4.7970219177039140,14.0946931839
146.9907339968387700,30.4765487306916720,12.6743699958949230,68.1523051780520600,-34.8066168390332700,10.0677871704
147.5904015664092400,30.4387899729510200,0.4631256878888330,13.5956260718888050,-25.5872553185633580,15.6545553207
147.9210119695751000,31.0894430547510800,5.2747112586927110,-62.9369874477726160,-53.1510555919079900,14.1552639008
147.8152016134233700,30.4841260923296250,8.3141332944293320,-9.1955123393583040,-51.4354070025069600,16.2509822845
147.9771101320766000,31.0470449769882800,1.1897461546876130,-7.4475706219324810,-16.1923272799168600,13.9877147675
147.9808550354816000,30.8418011947423630,1.0972340132042375,-10.1370332208194600,3.5682158543606293,15.2526683807
147.7087228718929500,31.1511255393811340,2.1721024834702023,-9.0324763152365650,0.4815750698936688,16.6325798035
147.9619152786508000,31.0418821082026640,0.5417710642635014,-2.4859457995231450,-5.0185956991084830,15.1583318710
147.5350729130012400,30.5023738425351070,0.3990156262431058,-0.8214705997341105,-0.8138782917908391,16.4045639038
147.6031998605069800,30.4542817259415660,1.1938774303056725,-3.4536590446556183,0.2953822510851913,14.1978530884
147.7130012788541000,31.2909088643328450,7.2128954286203110,-46.7268092127339700,-17.7311535010242740,15.5237159729
147.9119442510042000,31.0685920042790700,0.0822458887047270,1.4966188230434896,-3.3844988691940787,16.1852226257
147.7979351480653600,31.0281748988802600,0.4254950372280557,-5.2751402418670150,-6.1691807072185450,16.3797779083
147.8554755382358500,31.1687555884919720,0.6234980956859248,-8.8226769389118200,-3.6285714894631793,16.4475612640
147.8113753045635700,30.6356140358321770,1.5094023652580113,-9.3231676314277030,-5.7558657941575735,12.3017044067
147.9148566202775300,31.0478085295951400,0.7616179262727166,4.1360816764449300,-13.0332868745586870,14.7978715897
147.5048338602463200,30.5081058828217020,0.7783236429934369,3.5050473249811773,-7.0214639416012470,16.3041706085
147.0568203845552000,30.6852453074288100,0.6089216270237475,-1.6124830980537896,-1.1600948177401864,16.0896434784
147.7139819034796600,30.9266769840817620,0.5023461240963538,-0.6428016905875040,-6.1762608799237970,15.5242395401
147.5340941894848800,31.1701063222758900,0.2627309347338188,-4.7947223007512680,-1.4051657614271530,16.4587116241
147.9679342091201600,30.7129692482283440,0.8976670179791884,-13.5323120512922390,2.9951843469186520,16.8065376282
147.7171706528913000,30.8787204534594970,2.2464458335876790,-12.1863508378509040,-3.0177645403732942,14.0368080139
147.7298112322097600,31.0109975953717500,1.2255960236791164,-10.0183305864148530,-0.0317485235617845,16.5751075745
147.7297634375851500,30.9097004663452140,2.0103471534532673,-22.6990323324518200,0.3413639981827971,16.6450328827
147.7679319429803400,30.5922960678507570,2.3362523662851560,-25.9935133631374300,-32.1813437221223200,14.6618947983
147.6569944487627300,31.0335403168786320,0.7188785562009807,0.1301239066875378,-3.1107032065903955,15.6953735352
147.5404212574920600,30.8738045173937600,0.8767341474945356,-19.4631576936669500,-6.8572868645313910,16.7318115234
147.6962846314913200,31.0095748006906600,0.4319988524366224,-3.9963279817095225,0.0456999399026770,16.1572074890
147.8139886648720600,30.7541251558489570,1.5571443230318713,3.9196721416559073,-11.5238503821838600,15.6991081238
147.5639432229406800,31.0447032733996870,0.1456239066873754,-1.3801667557467825,0.9954728273256238,16.9717388153
147.6507228363815300,31.0087707266435440,-0.0748071092232482,-1.8563447591882920,-2.7100184811870163,16.7820148468
147.7192535414354800,30.5737471520192760,1.8227738363522306,19.3771901261125800,-10.4498306999603510,14.0453948975
147.7657601451719500,30.4763037242448800,1.4339199131787415,-6.3910773796536880,-3.5470564528263290,14.2750358582
147.3858658332413000,30.4761414682373940,3.6213162718465113,-119.0084078564292900,-102.6977252414961000,13.9550828934
147.6592272233900800,31.0398104574203940,4.8833081047006180,-35.4847135807595460,-59.2247142955960100,12.8880214691
147.6949363661508400,31.1157370577123000,1.1454423674581133,-11.6947905452008310,-3.5456990701979390,14.8469800949
147.8623043551315800,30.7151521899760100,2.3859603924704690,-9.9669377188539730,6.7911612218350100,16.8931922913
147.0846274107193200,30.5302794887114180,1.1780510122563557,-9.0141998185662970,-3.5021447556765692,12.8670177460
147.4061619936289800,30.8236684907550360,16.7740948644411430,72.7573051055973800,-97.9748944663873400,12.1560907364
147.6815852030759400,31.1860464700831100,0.8126023464611182,-3.1282642579760425,-1.7794773662808636,16.7305908203
147.4014560193889500,30.4849165418758100,1.9046343472519938,-15.1078244170648330,-12.3281544990397120,13.4111938477
147.3701770121408900,30.5304085432198880,3.4596622492766280,-23.4676371752032100,-42.1529786990936200,14.1398668289
147.7787296006981700,30.4864642415257300,2.7635173432891530,-16.0228771450466670,-25.6551875657789450,15.8214426041
147.4585857187596200,30.4896674373409200,0.3249227670702611,-7.4655096338282050,-14.0285665607284340,16.1799411774
147.8879568137704000,30.4723197823308180,0.0361696950589183,-0.6175373266935654,-3.8409946020816794,16.7215862274
147.7502880916072000,30.9372977757269330,0.5336316370372087,5.4624730912822360,-6.4650191275092050,15.2313547134
147.5970699758245800,31.2456331648342060,0.2552416119034380,-0.9936101729650731,-0.5277645398763345,16.9834709167
147.7656116248190000,31.0268257981540040,4.4480218488245150,61.4544384054669200,-43.8234945658364500,16.6429595947
147.8841212173849200,30.5135266893459270,1.3086561764340630,-0.7663750328791479,-15.2192202005378690,14.2751626968
147.6528178830161000,31.1034330701802480,8.8336674590292240,-6.9038556634782640,-23.5028289843171550,16.8910369873
147.9028287303911000,30.7159891667722180,5.0397244429509510,-6.0985037106691870,-21.5807473511546770,14.0928716660
147.9356900713262600,30.6571933595444650,0.6371845898968378,-4.9697352864916760,1.2241404741602882,14.8387441635
147.9213332876362000,30.6483374617599830,1.3932195927585598,-11.7405849816443100,-22.7933549870216830,14.4668655396
147.8032517779950000,31.1850644013185030,0.2369041411585586,-0.5558449969844248,-13.3207593329227510,16.5130844116
147.6879747346356700,30.5041361338789730,3.4421807554230224,2.2734369798234226,-28.0913585767917270,16.4764862061
147.7971091216181800,30.4751427093072900,2.9930519845954990,-20.4778076036108520,-9.0693845488196300,15.3791007996
147.7290922701108700,31.0931892677993800,1.2815534184028616,-31.2909278125578100,-24.5144117995562140,15.0659847260
147.6489850465630000,30.6321748012868230,1.4314484661503717,9.2223676069735200,-7.0219632810052360,13.0104837418
147.6925564258884800,31.2133491120540500,3.4617245039492610,5.7070678819528950,-31.5235444299133860,14.1830282211
147.9435033146785000,30.5218368176540270,0.4840428004578284,-5.0565111830225430,-3.8853511192084890,16.9480628967
147.0456328372445400,30.5003014565651700,0.1769469515389492,3.7783366252088424,-6.4094332579672320,16.1848011017
147.8917699309152000,30.5286258572556970,1.0825496134609756,11.8087885512049340,-11.4603958818017680,13.9243144989
147.8712419253531300,30.5531233405037300,0.8369261435691144,-1.7111484840267939,-9.0104415897884160,15.3029174805
147.7608719240820700,30.5919494613200700,0.8722620617395533,-3.4119169216012746,0.1482679001390418,13.8009605408
147.7845760117329200,30.9522660888426380,1.3386331760724564,-16.1594134657332800,-5.3421086594133150,14.4060115814
147.7160650855456400,30.4626821103919800,1.2461747424365002,5.4489294318186410,-5.3026815163272720,14.2247943878
147.7156912360930000,31.0658013539148180,0.7514299229599811,-1.8109077469366113,-5.5012416518917300,16.7891654968
147.0230015277562000,30.4992157623294400,16.2470333315497700,-184.3863974030641700,11.0629527659532930,13.6107969284
147.7047784991661400,30.4829748863038860,1.8235791895891929,13.8528488391689240,-7.2483384856380830,16.6534500122
147.5509772014238200,31.2374385330346800,1.2964319589166322,9.3416426916785800,-26.1213520797451220,13.6850986481
147.4427816402579500,30.5680462473304400,1.1904440474640805,15.5921135641278100,-19.1813528930759400,16.4127502441
147.7446888572925200,31.0147385480664800,0.9448295385147127,-13.8463248823570560,-1.9688250312049176,15.2740325928
